k,method,activity,support,metric,users,mean,users_total,users_valid,observations_total,observations_valid,movies_total,movies_valid,comparable_pairs_total,comparable_pairs_valid,reference_pairs_total,reference_pairs_valid,status
10,SUPPORT__FM,0,10_49,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,SUPPORT__FM,0,50_PLUS,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,SUPPORT__FM,0,50_PLUS,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,SUPPORT__FM,0,50_PLUS,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,SUPPORT__FM,0,50_PLUS,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,SUPPORT__FM,1_9,1_9,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,SUPPORT__FM,1_9,1_9,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,SUPPORT__FM,1_9,1_9,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,SUPPORT__FM,1_9,1_9,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,SUPPORT__FM,1_9,10_49,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,SUPPORT__FM,1_9,10_49,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,SUPPORT__FM,1_9,10_49,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,SUPPORT__FM,1_9,10_49,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,SUPPORT__FM,1_9,50_PLUS,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,SUPPORT__FM,1_9,50_PLUS,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,SUPPORT__FM,1_9,50_PLUS,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,SUPPORT__FM,1_9,50_PLUS,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,SUPPORT__FM,10_29,1_9,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,SUPPORT__FM,10_29,1_9,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,SUPPORT__FM,10_29,1_9,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,SUPPORT__FM,10_29,1_9,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,SUPPORT__FM,10_29,10_49,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,SUPPORT__FM,10_29,10_49,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,SUPPORT__FM,10_29,10_49,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,SUPPORT__FM,10_29,10_49,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,SUPPORT__FM,10_29,50_PLUS,mse,2,0.6611033864495162,2,2,4,4,3,3,3,3,3,3,DESCRIPTIVE_SMALL_N
10,SUPPORT__FM,10_29,50_PLUS,pa,1,1.0,2,1,4,3,3,3,3,3,3,3,DESCRIPTIVE_SMALL_N
10,SUPPORT__FM,10_29,50_PLUS,als_mae,2,0.34514112371747524,2,2,4,4,3,3,3,3,3,3,DESCRIPTIVE_SMALL_N
10,SUPPORT__FM,10_29,50_PLUS,als_order,1,0.3333333333333333,2,1,4,3,3,3,3,3,3,3,DESCRIPTIVE_SMALL_N
10,SUPPORT__FM,30_99,1_9,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,SUPPORT__FM,30_99,1_9,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,SUPPORT__FM,30_99,1_9,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,SUPPORT__FM,30_99,1_9,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,SUPPORT__FM,30_99,10_49,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,SUPPORT__FM,30_99,10_49,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,SUPPORT__FM,30_99,10_49,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,SUPPORT__FM,30_99,10_49,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,SUPPORT__FM,30_99,50_PLUS,mse,18,0.8285111373922904,18,18,55,55,45,45,122,122,150,150,DESCRIPTIVE_SMALL_N
10,SUPPORT__FM,30_99,50_PLUS,pa,10,0.727957957957958,18,10,55,47,45,42,122,122,150,150,DESCRIPTIVE_SMALL_N
10,SUPPORT__FM,30_99,50_PLUS,als_mae,18,0.43381763576474863,18,18,55,55,45,45,122,122,150,150,DESCRIPTIVE_SMALL_N
10,SUPPORT__FM,30_99,50_PLUS,als_order,10,0.6882417582417583,18,10,55,47,45,42,122,122,150,150,DESCRIPTIVE_SMALL_N
10,SUPPORT__FM,100_299,1_9,mse,5,1.0961739097572805,5,5,6,6,6,6,0,0,1,1,DESCRIPTIVE_SMALL_N
10,SUPPORT__FM,100_299,1_9,pa,0,,5,0,6,0,6,0,0,0,1,0,NO_DATA
10,SUPPORT__FM,100_299,1_9,als_mae,5,0.4910998549653205,5,5,6,6,6,6,0,0,1,1,DESCRIPTIVE_SMALL_N
10,SUPPORT__FM,100_299,1_9,als_order,1,0.0,5,1,6,2,6,2,0,0,1,1,DESCRIPTIVE_SMALL_N
10,SUPPORT__FM,100_299,10_49,mse,6,0.5778233620226586,6,6,6,6,6,6,0,0,0,0,DESCRIPTIVE_SMALL_N
10,SUPPORT__FM,100_299,10_49,pa,0,,6,0,6,0,6,0,0,0,0,0,NO_DATA
10,SUPPORT__FM,100_299,10_49,als_mae,6,0.4295707932157807,6,6,6,6,6,6,0,0,0,0,DESCRIPTIVE_SMALL_N
10,SUPPORT__FM,100_299,10_49,als_order,0,,6,0,6,0,6,0,0,0,0,0,NO_DATA
10,SUPPORT__FM,100_299,50_PLUS,mse,24,0.6534401448916949,24,24,73,73,64,64,266,266,342,342,DESCRIPTIVE_SMALL_N
10,SUPPORT__FM,100_299,50_PLUS,pa,10,0.5593034825870646,24,10,73,57,64,51,266,266,342,340,DESCRIPTIVE_SMALL_N
10,SUPPORT__FM,100_299,50_PLUS,als_mae,24,0.3274435779956439,24,24,73,73,64,64,266,266,342,342,DESCRIPTIVE_SMALL_N
10,SUPPORT__FM,100_299,50_PLUS,als_order,12,0.5565875472996216,24,12,73,61,64,55,266,266,342,342,DESCRIPTIVE_SMALL_N
10,SUPPORT__FM,300_PLUS,1_9,mse,25,0.8997545257032885,25,25,55,55,49,49,125,125,153,153,DESCRIPTIVE_SMALL_N
10,SUPPORT__FM,300_PLUS,1_9,pa,8,0.5136160714285714,25,8,55,38,49,37,125,125,153,153,DESCRIPTIVE_SMALL_N
10,SUPPORT__FM,300_PLUS,1_9,als_mae,25,0.5496081311066419,25,25,55,55,49,49,125,125,153,153,DESCRIPTIVE_SMALL_N
10,SUPPORT__FM,300_PLUS,1_9,als_order,8,0.6167836792836793,25,8,55,38,49,37,125,125,153,153,DESCRIPTIVE_SMALL_N
10,SUPPORT__FM,300_PLUS,10_49,mse,29,0.9136643566542166,29,29,46,46,37,37,23,23,30,30,DESCRIPTIVE_SMALL_N
10,SUPPORT__FM,300_PLUS,10_49,pa,7,0.6857142857142858,29,7,46,22,37,20,23,23,30,28,DESCRIPTIVE_SMALL_N
10,SUPPORT__FM,300_PLUS,10_49,als_mae,29,0.3464148488306462,29,29,46,46,37,37,23,23,30,30,DESCRIPTIVE_SMALL_N
10,SUPPORT__FM,300_PLUS,10_49,als_order,9,0.6111111111111112,29,9,46,26,37,24,23,23,30,30,DESCRIPTIVE_SMALL_N
10,SUPPORT__FM,300_PLUS,50_PLUS,mse,65,0.8201843868607297,65,65,216,216,159,159,442,442,599,599,DESCRIPTIVE
10,SUPPORT__FM,300_PLUS,50_PLUS,pa,33,0.580699644508557,65,33,216,174,159,140,442,442,599,585,DESCRIPTIVE
10,SUPPORT__FM,300_PLUS,50_PLUS,als_mae,65,0.41891775492219147,65,65,216,216,159,159,442,442,599,599,DESCRIPTIVE
10,SUPPORT__FM,300_PLUS,50_PLUS,als_order,40,0.6292144660894661,65,40,216,191,159,150,442,442,599,599,DESCRIPTIVE
10,CROWD_ITEM__RIDGE,0,1_9,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,CROWD_ITEM__RIDGE,0,1_9,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,CROWD_ITEM__RIDGE,0,1_9,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,CROWD_ITEM__RIDGE,0,1_9,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,CROWD_ITEM__RIDGE,0,10_49,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,CROWD_ITEM__RIDGE,0,10_49,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,CROWD_ITEM__RIDGE,0,10_49,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,CROWD_ITEM__RIDGE,0,10_49,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,CROWD_ITEM__RIDGE,0,50_PLUS,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,CROWD_ITEM__RIDGE,0,50_PLUS,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,CROWD_ITEM__RIDGE,0,50_PLUS,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,CROWD_ITEM__RIDGE,0,50_PLUS,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,CROWD_ITEM__RIDGE,1_9,1_9,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,CROWD_ITEM__RIDGE,1_9,1_9,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,CROWD_ITEM__RIDGE,1_9,1_9,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,CROWD_ITEM__RIDGE,1_9,1_9,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,CROWD_ITEM__RIDGE,1_9,10_49,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,CROWD_ITEM__RIDGE,1_9,10_49,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,CROWD_ITEM__RIDGE,1_9,10_49,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,CROWD_ITEM__RIDGE,1_9,10_49,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,CROWD_ITEM__RIDGE,1_9,50_PLUS,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,CROWD_ITEM__RIDGE,1_9,50_PLUS,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,CROWD_ITEM__RIDGE,1_9,50_PLUS,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,CROWD_ITEM__RIDGE,1_9,50_PLUS,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,CROWD_ITEM__RIDGE,10_29,1_9,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,CROWD_ITEM__RIDGE,10_29,1_9,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,CROWD_ITEM__RIDGE,10_29,1_9,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,CROWD_ITEM__RIDGE,10_29,1_9,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,CROWD_ITEM__RIDGE,10_29,10_49,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,CROWD_ITEM__RIDGE,10_29,10_49,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,CROWD_ITEM__RIDGE,10_29,10_49,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,CROWD_ITEM__RIDGE,10_29,10_49,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,CROWD_ITEM__RIDGE,10_29,50_PLUS,mse,2,0.38035640468360576,2,2,4,4,3,3,3,3,3,3,DESCRIPTIVE_SMALL_N
10,CROWD_ITEM__RIDGE,10_29,50_PLUS,pa,1,1.0,2,1,4,3,3,3,3,3,3,3,DESCRIPTIVE_SMALL_N
10,CROWD_ITEM__RIDGE,10_29,50_PLUS,als_mae,2,0.5686788963255811,2,2,4,4,3,3,3,3,3,3,DESCRIPTIVE_SMALL_N
10,CROWD_ITEM__RIDGE,10_29,50_PLUS,als_order,1,0.3333333333333333,2,1,4,3,3,3,3,3,3,3,DESCRIPTIVE_SMALL_N
10,CROWD_ITEM__RIDGE,30_99,1_9,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,CROWD_ITEM__RIDGE,30_99,1_9,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,CROWD_ITEM__RIDGE,30_99,1_9,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,CROWD_ITEM__RIDGE,30_99,1_9,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,CROWD_ITEM__RIDGE,30_99,10_49,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,CROWD_ITEM__RIDGE,30_99,10_49,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,CROWD_ITEM__RIDGE,30_99,10_49,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,CROWD_ITEM__RIDGE,30_99,10_49,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,CROWD_ITEM__RIDGE,30_99,50_PLUS,mse,18,0.9378890222227311,18,18,55,55,45,45,122,122,150,150,DESCRIPTIVE_SMALL_N
10,CROWD_ITEM__RIDGE,30_99,50_PLUS,pa,10,0.5976490776490777,18,10,55,47,45,42,122,122,150,150,DESCRIPTIVE_SMALL_N
10,CROWD_ITEM__RIDGE,30_99,50_PLUS,als_mae,18,0.40364363760902205,18,18,55,55,45,45,122,122,150,150,DESCRIPTIVE_SMALL_N
10,CROWD_ITEM__RIDGE,30_99,50_PLUS,als_order,10,0.8813736263736262,18,10,55,47,45,42,122,122,150,150,DESCRIPTIVE_SMALL_N
10,CROWD_ITEM__RIDGE,100_299,1_9,mse,5,1.0452561119607107,5,5,6,6,6,6,0,0,1,1,DESCRIPTIVE_SMALL_N
10,CROWD_ITEM__RIDGE,100_299,1_9,pa,0,,5,0,6,0,6,0,0,0,1,0,NO_DATA
10,CROWD_ITEM__RIDGE,100_299,1_9,als_mae,5,0.38332804265903353,5,5,6,6,6,6,0,0,1,1,DESCRIPTIVE_SMALL_N
10,CROWD_ITEM__RIDGE,100_299,1_9,als_order,1,1.0,5,1,6,2,6,2,0,0,1,1,DESCRIPTIVE_SMALL_N
10,CROWD_ITEM__RIDGE,100_299,10_49,mse,6,0.7220184537744089,6,6,6,6,6,6,0,0,0,0,DESCRIPTIVE_SMALL_N
10,CROWD_ITEM__RIDGE,100_299,10_49,pa,0,,6,0,6,0,6,0,0,0,0,0,NO_DATA
10,CROWD_ITEM__RIDGE,100_299,10_49,als_mae,6,0.42418004338970966,6,6,6,6,6,6,0,0,0,0,DESCRIPTIVE_SMALL_N
10,CROWD_ITEM__RIDGE,100_299,10_49,als_order,0,,6,0,6,0,6,0,0,0,0,0,NO_DATA
10,CROWD_ITEM__RIDGE,100_299,50_PLUS,mse,24,0.6218424877351096,24,24,73,73,64,64,266,266,342,342,DESCRIPTIVE_SMALL_N
10,CROWD_ITEM__RIDGE,100_299,50_PLUS,pa,10,0.415223880597015,24,10,73,57,64,51,266,266,342,340,DESCRIPTIVE_SMALL_N
10,CROWD_ITEM__RIDGE,100_299,50_PLUS,als_mae,24,0.33211688245707466,24,24,73,73,64,64,266,266,342,342,DESCRIPTIVE_SMALL_N
10,CROWD_ITEM__RIDGE,100_299,50_PLUS,als_order,12,0.6431315216144938,24,12,73,61,64,55,266,266,342,342,DESCRIPTIVE_SMALL_N
10,CROWD_ITEM__RIDGE,300_PLUS,1_9,mse,25,0.7361368806953175,25,25,55,55,49,49,125,125,153,153,DESCRIPTIVE_SMALL_N
10,CROWD_ITEM__RIDGE,300_PLUS,1_9,pa,8,0.6270833333333333,25,8,55,38,49,37,125,125,153,153,DESCRIPTIVE_SMALL_N
10,CROWD_ITEM__RIDGE,300_PLUS,1_9,als_mae,25,0.5239307445609336,25,25,55,55,49,49,125,125,153,153,DESCRIPTIVE_SMALL_N
10,CROWD_ITEM__RIDGE,300_PLUS,1_9,als_order,8,0.5217236467236467,25,8,55,38,49,37,125,125,153,153,DESCRIPTIVE_SMALL_N
10,CROWD_ITEM__RIDGE,300_PLUS,10_49,mse,29,0.929863505031461,29,29,46,46,37,37,23,23,30,30,DESCRIPTIVE_SMALL_N
10,CROWD_ITEM__RIDGE,300_PLUS,10_49,pa,7,0.6857142857142858,29,7,46,22,37,20,23,23,30,28,DESCRIPTIVE_SMALL_N
10,CROWD_ITEM__RIDGE,300_PLUS,10_49,als_mae,29,0.36432111601124795,29,29,46,46,37,37,23,23,30,30,DESCRIPTIVE_SMALL_N
10,CROWD_ITEM__RIDGE,300_PLUS,10_49,als_order,9,0.5666666666666667,29,9,46,26,37,24,23,23,30,30,DESCRIPTIVE_SMALL_N
10,CROWD_ITEM__RIDGE,300_PLUS,50_PLUS,mse,65,0.8645050284456326,65,65,216,216,159,159,442,442,599,599,DESCRIPTIVE
10,CROWD_ITEM__RIDGE,300_PLUS,50_PLUS,pa,33,0.5990549489632563,65,33,216,174,159,140,442,442,599,585,DESCRIPTIVE
10,CROWD_ITEM__RIDGE,300_PLUS,50_PLUS,als_mae,65,0.4503774271126895,65,65,216,216,159,159,442,442,599,599,DESCRIPTIVE
10,CROWD_ITEM__RIDGE,300_PLUS,50_PLUS,als_order,40,0.6455862193362194,65,40,216,191,159,150,442,442,599,599,DESCRIPTIVE
10,CROWD_ITEM__GBT,0,1_9,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,CROWD_ITEM__GBT,0,1_9,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,CROWD_ITEM__GBT,0,1_9,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,CROWD_ITEM__GBT,0,1_9,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,CROWD_ITEM__GBT,0,10_49,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,CROWD_ITEM__GBT,0,10_49,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,CROWD_ITEM__GBT,0,10_49,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,CROWD_ITEM__GBT,0,10_49,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,CROWD_ITEM__GBT,0,50_PLUS,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,CROWD_ITEM__GBT,0,50_PLUS,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,CROWD_ITEM__GBT,0,50_PLUS,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,CROWD_ITEM__GBT,0,50_PLUS,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,CROWD_ITEM__GBT,1_9,1_9,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,CROWD_ITEM__GBT,1_9,1_9,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,CROWD_ITEM__GBT,1_9,1_9,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,CROWD_ITEM__GBT,1_9,1_9,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,CROWD_ITEM__GBT,1_9,10_49,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,CROWD_ITEM__GBT,1_9,10_49,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,CROWD_ITEM__GBT,1_9,10_49,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,CROWD_ITEM__GBT,1_9,10_49,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,CROWD_ITEM__GBT,1_9,50_PLUS,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,CROWD_ITEM__GBT,1_9,50_PLUS,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,CROWD_ITEM__GBT,1_9,50_PLUS,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,CROWD_ITEM__GBT,1_9,50_PLUS,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,CROWD_ITEM__GBT,10_29,1_9,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,CROWD_ITEM__GBT,10_29,1_9,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,CROWD_ITEM__GBT,10_29,1_9,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,CROWD_ITEM__GBT,10_29,1_9,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,CROWD_ITEM__GBT,10_29,10_49,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,CROWD_ITEM__GBT,10_29,10_49,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,CROWD_ITEM__GBT,10_29,10_49,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,CROWD_ITEM__GBT,10_29,10_49,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,CROWD_ITEM__GBT,10_29,50_PLUS,mse,2,0.7656497045187279,2,2,4,4,3,3,3,3,3,3,DESCRIPTIVE_SMALL_N
10,CROWD_ITEM__GBT,10_29,50_PLUS,pa,1,0.6666666666666666,2,1,4,3,3,3,3,3,3,3,DESCRIPTIVE_SMALL_N
10,CROWD_ITEM__GBT,10_29,50_PLUS,als_mae,2,0.4220137067717953,2,2,4,4,3,3,3,3,3,3,DESCRIPTIVE_SMALL_N
10,CROWD_ITEM__GBT,10_29,50_PLUS,als_order,1,0.0,2,1,4,3,3,3,3,3,3,3,DESCRIPTIVE_SMALL_N
10,CROWD_ITEM__GBT,30_99,1_9,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,CROWD_ITEM__GBT,30_99,1_9,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,CROWD_ITEM__GBT,30_99,1_9,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,CROWD_ITEM__GBT,30_99,1_9,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,CROWD_ITEM__GBT,30_99,10_49,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,CROWD_ITEM__GBT,30_99,10_49,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,CROWD_ITEM__GBT,30_99,10_49,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,CROWD_ITEM__GBT,30_99,10_49,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,CROWD_ITEM__GBT,30_99,50_PLUS,mse,18,0.9957319496462826,18,18,55,55,45,45,122,122,150,150,DESCRIPTIVE_SMALL_N
10,CROWD_ITEM__GBT,30_99,50_PLUS,pa,10,0.6785242385242386,18,10,55,47,45,42,122,122,150,150,DESCRIPTIVE_SMALL_N
10,CROWD_ITEM__GBT,30_99,50_PLUS,als_mae,18,0.3748195044968765,18,18,55,55,45,45,122,122,150,150,DESCRIPTIVE_SMALL_N
10,CROWD_ITEM__GBT,30_99,50_PLUS,als_order,10,0.7681868131868131,18,10,55,47,45,42,122,122,150,150,DESCRIPTIVE_SMALL_N
10,CROWD_ITEM__GBT,100_299,1_9,mse,5,1.118253621003182,5,5,6,6,6,6,0,0,1,1,DESCRIPTIVE_SMALL_N
10,CROWD_ITEM__GBT,100_299,1_9,pa,0,,5,0,6,0,6,0,0,0,1,0,NO_DATA
10,CROWD_ITEM__GBT,100_299,1_9,als_mae,5,0.4033999461621205,5,5,6,6,6,6,0,0,1,1,DESCRIPTIVE_SMALL_N
10,CROWD_ITEM__GBT,100_299,1_9,als_order,1,1.0,5,1,6,2,6,2,0,0,1,1,DESCRIPTIVE_SMALL_N
10,CROWD_ITEM__GBT,100_299,10_49,mse,6,0.8250609125377876,6,6,6,6,6,6,0,0,0,0,DESCRIPTIVE_SMALL_N
10,CROWD_ITEM__GBT,100_299,10_49,pa,0,,6,0,6,0,6,0,0,0,0,0,NO_DATA
10,CROWD_ITEM__GBT,100_299,10_49,als_mae,6,0.463623457201284,6,6,6,6,6,6,0,0,0,0,DESCRIPTIVE_SMALL_N
10,CROWD_ITEM__GBT,100_299,10_49,als_order,0,,6,0,6,0,6,0,0,0,0,0,NO_DATA
10,CROWD_ITEM__GBT,100_299,50_PLUS,mse,24,0.5112419333723154,24,24,73,73,64,64,266,266,342,342,DESCRIPTIVE_SMALL_N
10,CROWD_ITEM__GBT,100_299,50_PLUS,pa,10,0.5202736318407961,24,10,73,57,64,51,266,266,342,340,DESCRIPTIVE_SMALL_N
10,CROWD_ITEM__GBT,100_299,50_PLUS,als_mae,24,0.3266591362632271,24,24,73,73,64,64,266,266,342,342,DESCRIPTIVE_SMALL_N
10,CROWD_ITEM__GBT,100_299,50_PLUS,als_order,12,0.7577686045178305,24,12,73,61,64,55,266,266,342,342,DESCRIPTIVE_SMALL_N
10,CROWD_ITEM__GBT,300_PLUS,1_9,mse,25,0.6792977083113838,25,25,55,55,49,49,125,125,153,153,DESCRIPTIVE_SMALL_N
10,CROWD_ITEM__GBT,300_PLUS,1_9,pa,8,0.5238839285714285,25,8,55,38,49,37,125,125,153,153,DESCRIPTIVE_SMALL_N
10,CROWD_ITEM__GBT,300_PLUS,1_9,als_mae,25,0.4361196247316502,25,25,55,55,49,49,125,125,153,153,DESCRIPTIVE_SMALL_N
10,CROWD_ITEM__GBT,300_PLUS,1_9,als_order,8,0.41885429385429385,25,8,55,38,49,37,125,125,153,153,DESCRIPTIVE_SMALL_N
10,CROWD_ITEM__GBT,300_PLUS,10_49,mse,29,0.8215065582240411,29,29,46,46,37,37,23,23,30,30,DESCRIPTIVE_SMALL_N
10,CROWD_ITEM__GBT,300_PLUS,10_49,pa,7,0.525,29,7,46,22,37,20,23,23,30,28,DESCRIPTIVE_SMALL_N
10,CROWD_ITEM__GBT,300_PLUS,10_49,als_mae,29,0.297541820382173,29,29,46,46,37,37,23,23,30,30,DESCRIPTIVE_SMALL_N
10,CROWD_ITEM__GBT,300_PLUS,10_49,als_order,9,0.4037037037037037,29,9,46,26,37,24,23,23,30,30,DESCRIPTIVE_SMALL_N
10,CROWD_ITEM__GBT,300_PLUS,50_PLUS,mse,65,0.8233849017420376,65,65,216,216,159,159,442,442,599,599,DESCRIPTIVE
10,CROWD_ITEM__GBT,300_PLUS,50_PLUS,pa,33,0.6839800453636875,65,33,216,174,159,140,442,442,599,585,DESCRIPTIVE
10,CROWD_ITEM__GBT,300_PLUS,50_PLUS,als_mae,65,0.38586953992738127,65,65,216,216,159,159,442,442,599,599,DESCRIPTIVE
10,CROWD_ITEM__GBT,300_PLUS,50_PLUS,als_order,40,0.6705275974025974,65,40,216,191,159,150,442,442,599,599,DESCRIPTIVE
10,CROWD_ITEM__FM,0,1_9,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
10,CROWD_ITEM__FM,0,1_9,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
