level,method,k,activity,support,metric,users,observed_pairs_all_cell_users,unique_movies,comparable_rating_pairs,mean,status
25,FM,1,30_99,1_9,mse,7,14,14,10,1.788210100077236,DESCRIPTIVE_SMALL_N
25,FM,1,30_99,1_9,pa,3,14,14,10,0.4666666666666666,DESCRIPTIVE_SMALL_N
25,FM,1,30_99,10_49,mse,12,35,33,98,1.0856041425907887,DESCRIPTIVE_SMALL_N
25,FM,1,30_99,10_49,pa,6,35,33,98,0.5758807588075882,DESCRIPTIVE_SMALL_N
25,FM,1,30_99,50_PLUS,mse,24,457,365,8907,1.038794574423933,DESCRIPTIVE_SMALL_N
25,FM,1,30_99,50_PLUS,pa,22,457,365,8907,0.5285496931112003,DESCRIPTIVE_SMALL_N
25,FM,1,100_299,0,mse,18,66,59,271,0.7070505646695697,DESCRIPTIVE_SMALL_N
25,FM,1,100_299,0,pa,8,66,59,271,0.6799516908212561,DESCRIPTIVE_SMALL_N
25,FM,1,100_299,1_9,mse,15,71,67,275,1.3718072446352365,DESCRIPTIVE_SMALL_N
25,FM,1,100_299,1_9,pa,7,71,67,275,0.5441775154078231,DESCRIPTIVE_SMALL_N
25,FM,1,100_299,10_49,mse,20,92,75,299,0.7474825670427501,DESCRIPTIVE_SMALL_N
25,FM,1,100_299,10_49,pa,15,92,75,299,0.5240933878663939,DESCRIPTIVE_SMALL_N
25,FM,1,100_299,50_PLUS,mse,46,697,566,18807,0.7815799484352238,DESCRIPTIVE
25,FM,1,100_299,50_PLUS,pa,39,697,566,18807,0.5772117583664427,DESCRIPTIVE
25,FM,1,300_PLUS,0,mse,68,509,396,5206,0.8056689595206146,DESCRIPTIVE
25,FM,1,300_PLUS,0,pa,48,509,396,5206,0.5624246375914647,DESCRIPTIVE
25,FM,1,300_PLUS,1_9,mse,66,655,547,13602,0.7974671225628293,DESCRIPTIVE
25,FM,1,300_PLUS,1_9,pa,43,655,547,13602,0.5781112097905254,DESCRIPTIVE
25,FM,1,300_PLUS,10_49,mse,85,743,513,6510,0.8904889813559942,DESCRIPTIVE
25,FM,1,300_PLUS,10_49,pa,69,743,513,6510,0.5733806167423618,DESCRIPTIVE
25,FM,1,300_PLUS,50_PLUS,mse,107,2253,1638,45123,0.7092849952666076,DESCRIPTIVE
25,FM,1,300_PLUS,50_PLUS,pa,92,2253,1638,45123,0.5763079900749037,DESCRIPTIVE
25,FM,5,0,0,mse,0,0,0,0,,NO_DATA
25,FM,5,0,0,pa,0,0,0,0,,NO_DATA
25,FM,5,0,1_9,mse,0,0,0,0,,NO_DATA
25,FM,5,0,1_9,pa,0,0,0,0,,NO_DATA
25,FM,5,0,10_49,mse,0,0,0,0,,NO_DATA
25,FM,5,0,10_49,pa,0,0,0,0,,NO_DATA
25,FM,5,0,50_PLUS,mse,0,0,0,0,,NO_DATA
25,FM,5,0,50_PLUS,pa,0,0,0,0,,NO_DATA
25,FM,5,1_9,0,mse,0,0,0,0,,NO_DATA
25,FM,5,1_9,0,pa,0,0,0,0,,NO_DATA
25,FM,5,1_9,1_9,mse,0,0,0,0,,NO_DATA
25,FM,5,1_9,1_9,pa,0,0,0,0,,NO_DATA
25,FM,5,1_9,10_49,mse,0,0,0,0,,NO_DATA
25,FM,5,1_9,10_49,pa,0,0,0,0,,NO_DATA
25,FM,5,1_9,50_PLUS,mse,0,0,0,0,,NO_DATA
25,FM,5,1_9,50_PLUS,pa,0,0,0,0,,NO_DATA
25,FM,5,10_29,0,mse,0,0,0,0,,NO_DATA
25,FM,5,10_29,0,pa,0,0,0,0,,NO_DATA
25,FM,5,10_29,1_9,mse,0,0,0,0,,NO_DATA
25,FM,5,10_29,1_9,pa,0,0,0,0,,NO_DATA
25,FM,5,10_29,10_49,mse,0,0,0,0,,NO_DATA
25,FM,5,10_29,10_49,pa,0,0,0,0,,NO_DATA
25,FM,5,10_29,50_PLUS,mse,3,66,62,761,0.466782981033004,DESCRIPTIVE_SMALL_N
25,FM,5,10_29,50_PLUS,pa,3,66,62,761,0.3437634062634063,DESCRIPTIVE_SMALL_N
25,FM,5,30_99,0,mse,9,30,25,77,0.7528656352740397,DESCRIPTIVE_SMALL_N
25,FM,5,30_99,0,pa,5,30,25,77,0.5756249999999999,DESCRIPTIVE_SMALL_N
25,FM,5,30_99,1_9,mse,7,14,14,10,1.4457540483566673,DESCRIPTIVE_SMALL_N
25,FM,5,30_99,1_9,pa,3,14,14,10,0.4666666666666666,DESCRIPTIVE_SMALL_N
25,FM,5,30_99,10_49,mse,12,35,33,98,0.9474223001393646,DESCRIPTIVE_SMALL_N
25,FM,5,30_99,10_49,pa,6,35,33,98,0.49864498644986455,DESCRIPTIVE_SMALL_N
25,FM,5,30_99,50_PLUS,mse,24,457,365,8907,0.8348784919823196,DESCRIPTIVE_SMALL_N
25,FM,5,30_99,50_PLUS,pa,22,457,365,8907,0.5176965470118431,DESCRIPTIVE_SMALL_N
25,FM,5,100_299,0,mse,18,66,59,271,0.7183109478522195,DESCRIPTIVE_SMALL_N
25,FM,5,100_299,0,pa,8,66,59,271,0.4930555555555556,DESCRIPTIVE_SMALL_N
25,FM,5,100_299,1_9,mse,15,71,67,275,1.4037914848397877,DESCRIPTIVE_SMALL_N
25,FM,5,100_299,1_9,pa,7,71,67,275,0.5238640329413022,DESCRIPTIVE_SMALL_N
25,FM,5,100_299,10_49,mse,20,92,75,299,0.6712242460767734,DESCRIPTIVE_SMALL_N
25,FM,5,100_299,10_49,pa,15,92,75,299,0.6073959043399227,DESCRIPTIVE_SMALL_N
25,FM,5,100_299,50_PLUS,mse,46,697,566,18807,0.7407417678841466,DESCRIPTIVE
25,FM,5,100_299,50_PLUS,pa,39,697,566,18807,0.5927670479277735,DESCRIPTIVE
25,FM,5,300_PLUS,0,mse,68,509,396,5206,0.7478883747519187,DESCRIPTIVE
25,FM,5,300_PLUS,0,pa,48,509,396,5206,0.5615379617959274,DESCRIPTIVE
25,FM,5,300_PLUS,1_9,mse,66,655,547,13602,0.766718201021263,DESCRIPTIVE
25,FM,5,300_PLUS,1_9,pa,43,655,547,13602,0.5591416603860707,DESCRIPTIVE
25,FM,5,300_PLUS,10_49,mse,85,743,513,6510,0.8104229096282577,DESCRIPTIVE
25,FM,5,300_PLUS,10_49,pa,69,743,513,6510,0.5499357418807514,DESCRIPTIVE
25,FM,5,300_PLUS,50_PLUS,mse,107,2253,1638,45123,0.6793007026109236,DESCRIPTIVE
25,FM,5,300_PLUS,50_PLUS,pa,92,2253,1638,45123,0.5774838936147859,DESCRIPTIVE
25,FM,10,0,0,mse,0,0,0,0,,NO_DATA
25,FM,10,0,0,pa,0,0,0,0,,NO_DATA
25,FM,10,0,1_9,mse,0,0,0,0,,NO_DATA
25,FM,10,0,1_9,pa,0,0,0,0,,NO_DATA
25,FM,10,0,10_49,mse,0,0,0,0,,NO_DATA
25,FM,10,0,10_49,pa,0,0,0,0,,NO_DATA
25,FM,10,0,50_PLUS,mse,0,0,0,0,,NO_DATA
25,FM,10,0,50_PLUS,pa,0,0,0,0,,NO_DATA
25,FM,10,1_9,0,mse,0,0,0,0,,NO_DATA
25,FM,10,1_9,0,pa,0,0,0,0,,NO_DATA
25,FM,10,1_9,1_9,mse,0,0,0,0,,NO_DATA
25,FM,10,1_9,1_9,pa,0,0,0,0,,NO_DATA
25,FM,10,1_9,10_49,mse,0,0,0,0,,NO_DATA
25,FM,10,1_9,10_49,pa,0,0,0,0,,NO_DATA
25,FM,10,1_9,50_PLUS,mse,0,0,0,0,,NO_DATA
25,FM,10,1_9,50_PLUS,pa,0,0,0,0,,NO_DATA
25,FM,10,10_29,0,mse,0,0,0,0,,NO_DATA
25,FM,10,10_29,0,pa,0,0,0,0,,NO_DATA
25,FM,10,10_29,1_9,mse,0,0,0,0,,NO_DATA
25,FM,10,10_29,1_9,pa,0,0,0,0,,NO_DATA
25,FM,10,10_29,10_49,mse,0,0,0,0,,NO_DATA
25,FM,10,10_29,10_49,pa,0,0,0,0,,NO_DATA
25,FM,10,10_29,50_PLUS,mse,3,66,62,761,0.46919920927594144,DESCRIPTIVE_SMALL_N
25,FM,10,10_29,50_PLUS,pa,3,66,62,761,0.5778099528099528,DESCRIPTIVE_SMALL_N
25,FM,10,30_99,0,mse,9,30,25,77,0.7644375650818066,DESCRIPTIVE_SMALL_N
25,FM,10,30_99,0,pa,5,30,25,77,0.7381249999999999,DESCRIPTIVE_SMALL_N
25,FM,10,30_99,1_9,mse,7,14,14,10,1.4595670415987227,DESCRIPTIVE_SMALL_N
25,FM,10,30_99,1_9,pa,3,14,14,10,0.4666666666666666,DESCRIPTIVE_SMALL_N
25,FM,10,30_99,10_49,mse,12,35,33,98,0.9613219785053616,DESCRIPTIVE_SMALL_N
25,FM,10,30_99,10_49,pa,6,35,33,98,0.4723577235772358,DESCRIPTIVE_SMALL_N
25,FM,10,30_99,50_PLUS,mse,24,457,365,8907,0.7646117784035233,DESCRIPTIVE_SMALL_N
25,FM,10,30_99,50_PLUS,pa,22,457,365,8907,0.5167233478140982,DESCRIPTIVE_SMALL_N
25,FM,10,100_299,0,mse,18,66,59,271,0.6849201896544118,DESCRIPTIVE_SMALL_N
25,FM,10,100_299,0,pa,8,66,59,271,0.6053743961352657,DESCRIPTIVE_SMALL_N
25,FM,10,100_299,1_9,mse,15,71,67,275,1.319517903868251,DESCRIPTIVE_SMALL_N
25,FM,10,100_299,1_9,pa,7,71,67,275,0.5377466244683049,DESCRIPTIVE_SMALL_N
25,FM,10,100_299,10_49,mse,20,92,75,299,0.6590044607055492,DESCRIPTIVE_SMALL_N
25,FM,10,100_299,10_49,pa,15,92,75,299,0.613530163599182,DESCRIPTIVE_SMALL_N
25,FM,10,100_299,50_PLUS,mse,46,697,566,18807,0.7063203170657336,DESCRIPTIVE
25,FM,10,100_299,50_PLUS,pa,39,697,566,18807,0.5870025982148476,DESCRIPTIVE
25,FM,10,300_PLUS,0,mse,68,509,396,5206,0.7280785647441074,DESCRIPTIVE
25,FM,10,300_PLUS,0,pa,48,509,396,5206,0.6053658343170725,DESCRIPTIVE
25,FM,10,300_PLUS,1_9,mse,66,655,547,13602,0.7343075670586081,DESCRIPTIVE
25,FM,10,300_PLUS,1_9,pa,43,655,547,13602,0.5998532492322596,DESCRIPTIVE
25,FM,10,300_PLUS,10_49,mse,85,743,513,6510,0.8125084239350601,DESCRIPTIVE
25,FM,10,300_PLUS,10_49,pa,69,743,513,6510,0.550626913833569,DESCRIPTIVE
25,FM,10,300_PLUS,50_PLUS,mse,107,2253,1638,45123,0.665794338475486,DESCRIPTIVE
25,FM,10,300_PLUS,50_PLUS,pa,92,2253,1638,45123,0.5831948912981388,DESCRIPTIVE
25,FM,30,0,0,mse,0,0,0,0,,NO_DATA
25,FM,30,0,0,pa,0,0,0,0,,NO_DATA
25,FM,30,0,1_9,mse,0,0,0,0,,NO_DATA
25,FM,30,0,1_9,pa,0,0,0,0,,NO_DATA
25,FM,30,0,10_49,mse,0,0,0,0,,NO_DATA
25,FM,30,0,10_49,pa,0,0,0,0,,NO_DATA
25,FM,30,0,50_PLUS,mse,0,0,0,0,,NO_DATA
25,FM,30,0,50_PLUS,pa,0,0,0,0,,NO_DATA
25,FM,30,1_9,0,mse,0,0,0,0,,NO_DATA
25,FM,30,1_9,0,pa,0,0,0,0,,NO_DATA
25,FM,30,1_9,1_9,mse,0,0,0,0,,NO_DATA
25,FM,30,1_9,1_9,pa,0,0,0,0,,NO_DATA
25,FM,30,1_9,10_49,mse,0,0,0,0,,NO_DATA
25,FM,30,1_9,10_49,pa,0,0,0,0,,NO_DATA
25,FM,30,1_9,50_PLUS,mse,0,0,0,0,,NO_DATA
25,FM,30,1_9,50_PLUS,pa,0,0,0,0,,NO_DATA
25,FM,30,10_29,0,mse,0,0,0,0,,NO_DATA
25,FM,30,10_29,0,pa,0,0,0,0,,NO_DATA
25,FM,30,10_29,1_9,mse,0,0,0,0,,NO_DATA
25,FM,30,10_29,1_9,pa,0,0,0,0,,NO_DATA
25,FM,30,10_29,10_49,mse,0,0,0,0,,NO_DATA
25,FM,30,10_29,10_49,pa,0,0,0,0,,NO_DATA
25,FM,30,10_29,50_PLUS,mse,0,0,0,0,,NO_DATA
25,FM,30,10_29,50_PLUS,pa,0,0,0,0,,NO_DATA
25,FM,30,30_99,0,mse,9,30,25,77,0.7153468027207003,DESCRIPTIVE_SMALL_N
25,FM,30,30_99,0,pa,5,30,25,77,0.72875,DESCRIPTIVE_SMALL_N
25,FM,30,30_99,1_9,mse,7,14,14,10,1.4685596077609298,DESCRIPTIVE_SMALL_N
25,FM,30,30_99,1_9,pa,3,14,14,10,0.35555555555555557,DESCRIPTIVE_SMALL_N
25,FM,30,30_99,10_49,mse,12,35,33,98,0.900875867722967,DESCRIPTIVE_SMALL_N
25,FM,30,30_99,10_49,pa,6,35,33,98,0.43644986449864503,DESCRIPTIVE_SMALL_N
25,FM,30,30_99,50_PLUS,mse,24,457,365,8907,0.6385351674223152,DESCRIPTIVE_SMALL_N
25,FM,30,30_99,50_PLUS,pa,22,457,365,8907,0.586805002269164,DESCRIPTIVE_SMALL_N
25,FM,30,100_299,0,mse,18,66,59,271,0.6420836303422657,DESCRIPTIVE_SMALL_N
25,FM,30,100_299,0,pa,8,66,59,271,0.6059782608695652,DESCRIPTIVE_SMALL_N
25,FM,30,100_299,1_9,mse,15,71,67,275,1.320016129569083,DESCRIPTIVE_SMALL_N
25,FM,30,100_299,1_9,pa,7,71,67,275,0.5051045353746029,DESCRIPTIVE_SMALL_N
25,FM,30,100_299,10_49,mse,20,92,75,299,0.6404792404051382,DESCRIPTIVE_SMALL_N
25,FM,30,100_299,10_49,pa,15,92,75,299,0.6160068734378551,DESCRIPTIVE_SMALL_N
25,FM,30,100_299,50_PLUS,mse,46,697,566,18807,0.6555572205220923,DESCRIPTIVE
25,FM,30,100_299,50_PLUS,pa,39,697,566,18807,0.5767151742577571,DESCRIPTIVE
25,FM,30,300_PLUS,0,mse,68,509,396,5206,0.7196166904146528,DESCRIPTIVE
25,FM,30,300_PLUS,0,pa,48,509,396,5206,0.5784661167541113,DESCRIPTIVE
25,FM,30,300_PLUS,1_9,mse,66,655,547,13602,0.6927945374566091,DESCRIPTIVE
25,FM,30,300_PLUS,1_9,pa,43,655,547,13602,0.6177202762920856,DESCRIPTIVE
25,FM,30,300_PLUS,10_49,mse,85,743,513,6510,0.7898525890129028,DESCRIPTIVE
25,FM,30,300_PLUS,10_49,pa,69,743,513,6510,0.54831513522655,DESCRIPTIVE
25,FM,30,300_PLUS,50_PLUS,mse,107,2253,1638,45123,0.638354729100213,DESCRIPTIVE
25,FM,30,300_PLUS,50_PLUS,pa,92,2253,1638,45123,0.5838167669303107,DESCRIPTIVE
25,ALS_FM,0,0,0,mse,38,207,173,2304,1.6962127506054843,DESCRIPTIVE
25,ALS_FM,0,0,0,pa,17,207,173,2304,0.669035872025558,DESCRIPTIVE_SMALL_N
25,ALS_FM,0,0,1_9,mse,34,487,446,35482,1.2605708709993813,DESCRIPTIVE
25,ALS_FM,0,0,1_9,pa,14,487,446,35482,0.5350946716609309,DESCRIPTIVE_SMALL_N
25,ALS_FM,0,0,10_49,mse,47,832,638,51867,1.095033521076495,DESCRIPTIVE
25,ALS_FM,0,0,10_49,pa,32,832,638,51867,0.5933287260280888,DESCRIPTIVE
25,ALS_FM,0,0,50_PLUS,mse,84,11603,3293,2564251,0.9978718403288352,DESCRIPTIVE
25,ALS_FM,0,0,50_PLUS,pa,84,11603,3293,2564251,0.5778254171773678,DESCRIPTIVE
25,ALS_FM,0,1_9,0,mse,0,0,0,0,,NO_DATA
25,ALS_FM,0,1_9,0,pa,0,0,0,0,,NO_DATA
25,ALS_FM,0,1_9,1_9,mse,0,0,0,0,,NO_DATA
25,ALS_FM,0,1_9,1_9,pa,0,0,0,0,,NO_DATA
25,ALS_FM,0,1_9,10_49,mse,0,0,0,0,,NO_DATA
25,ALS_FM,0,1_9,10_49,pa,0,0,0,0,,NO_DATA
25,ALS_FM,0,1_9,50_PLUS,mse,1,143,143,8012,0.9150318291606108,DESCRIPTIVE_SMALL_N
25,ALS_FM,0,1_9,50_PLUS,pa,1,143,143,8012,0.5645282076884673,DESCRIPTIVE_SMALL_N
25,ALS_FM,0,10_29,0,mse,0,0,0,0,,NO_DATA
25,ALS_FM,0,10_29,0,pa,0,0,0,0,,NO_DATA
25,ALS_FM,0,10_29,1_9,mse,0,0,0,0,,NO_DATA
25,ALS_FM,0,10_29,1_9,pa,0,0,0,0,,NO_DATA
25,ALS_FM,0,10_29,10_49,mse,0,0,0,0,,NO_DATA
25,ALS_FM,0,10_29,10_49,pa,0,0,0,0,,NO_DATA
25,ALS_FM,0,10_29,50_PLUS,mse,3,66,62,761,0.4962058103046747,DESCRIPTIVE_SMALL_N
25,ALS_FM,0,10_29,50_PLUS,pa,3,66,62,761,0.43058773058773053,DESCRIPTIVE_SMALL_N
25,ALS_FM,0,30_99,0,mse,9,30,25,77,0.7949404333951615,DESCRIPTIVE_SMALL_N
25,ALS_FM,0,30_99,0,pa,5,30,25,77,0.7318749999999999,DESCRIPTIVE_SMALL_N
25,ALS_FM,0,30_99,1_9,mse,7,14,14,10,1.3323913271438024,DESCRIPTIVE_SMALL_N
25,ALS_FM,0,30_99,1_9,pa,3,14,14,10,0.4666666666666666,DESCRIPTIVE_SMALL_N
25,ALS_FM,0,30_99,10_49,mse,12,35,33,98,0.9647449518655881,DESCRIPTIVE_SMALL_N
25,ALS_FM,0,30_99,10_49,pa,6,35,33,98,0.4703252032520326,DESCRIPTIVE_SMALL_N
25,ALS_FM,0,30_99,50_PLUS,mse,24,457,365,8907,0.8360411316854629,DESCRIPTIVE_SMALL_N
25,ALS_FM,0,30_99,50_PLUS,pa,22,457,365,8907,0.5235110274750494,DESCRIPTIVE_SMALL_N
25,ALS_FM,0,100_299,0,mse,18,66,59,271,0.7269051813791298,DESCRIPTIVE_SMALL_N
25,ALS_FM,0,100_299,0,pa,8,66,59,271,0.6742149758454106,DESCRIPTIVE_SMALL_N
25,ALS_FM,0,100_299,1_9,mse,15,71,67,275,1.5063094549558604,DESCRIPTIVE_SMALL_N
25,ALS_FM,0,100_299,1_9,pa,7,71,67,275,0.4958497241693041,DESCRIPTIVE_SMALL_N
25,ALS_FM,0,100_299,10_49,mse,20,92,75,299,0.7801311839884721,DESCRIPTIVE_SMALL_N
25,ALS_FM,0,100_299,10_49,pa,15,92,75,299,0.5108605998636673,DESCRIPTIVE_SMALL_N
25,ALS_FM,0,100_299,50_PLUS,mse,46,697,566,18807,0.7314382042600382,DESCRIPTIVE
25,ALS_FM,0,100_299,50_PLUS,pa,39,697,566,18807,0.5823058577362658,DESCRIPTIVE
25,ALS_FM,0,300_PLUS,0,mse,68,509,396,5206,0.8873174853865672,DESCRIPTIVE
25,ALS_FM,0,300_PLUS,0,pa,48,509,396,5206,0.5540345646936253,DESCRIPTIVE
25,ALS_FM,0,300_PLUS,1_9,mse,66,655,547,13602,0.8805657748023504,DESCRIPTIVE
25,ALS_FM,0,300_PLUS,1_9,pa,43,655,547,13602,0.6015083412239355,DESCRIPTIVE
25,ALS_FM,0,300_PLUS,10_49,mse,85,743,513,6510,1.0129793960005191,DESCRIPTIVE
25,ALS_FM,0,300_PLUS,10_49,pa,69,743,513,6510,0.5610808196375522,DESCRIPTIVE
25,ALS_FM,0,300_PLUS,50_PLUS,mse,107,2253,1638,45123,0.8002313999761747,DESCRIPTIVE
25,ALS_FM,0,300_PLUS,50_PLUS,pa,92,2253,1638,45123,0.5781342327207011,DESCRIPTIVE
25,ALS_FM,1,0,0,mse,0,0,0,0,,NO_DATA
25,ALS_FM,1,0,0,pa,0,0,0,0,,NO_DATA
25,ALS_FM,1,0,1_9,mse,0,0,0,0,,NO_DATA
25,ALS_FM,1,0,1_9,pa,0,0,0,0,,NO_DATA
25,ALS_FM,1,0,10_49,mse,0,0,0,0,,NO_DATA
25,ALS_FM,1,0,10_49,pa,0,0,0,0,,NO_DATA
25,ALS_FM,1,0,50_PLUS,mse,0,0,0,0,,NO_DATA
25,ALS_FM,1,0,50_PLUS,pa,0,0,0,0,,NO_DATA
25,ALS_FM,1,1_9,0,mse,0,0,0,0,,NO_DATA
25,ALS_FM,1,1_9,0,pa,0,0,0,0,,NO_DATA
25,ALS_FM,1,1_9,1_9,mse,0,0,0,0,,NO_DATA
25,ALS_FM,1,1_9,1_9,pa,0,0,0,0,,NO_DATA
25,ALS_FM,1,1_9,10_49,mse,0,0,0,0,,NO_DATA
25,ALS_FM,1,1_9,10_49,pa,0,0,0,0,,NO_DATA
25,ALS_FM,1,1_9,50_PLUS,mse,1,143,143,8012,0.9230231519294975,DESCRIPTIVE_SMALL_N
25,ALS_FM,1,1_9,50_PLUS,pa,1,143,143,8012,0.5986020968547179,DESCRIPTIVE_SMALL_N
25,ALS_FM,1,10_29,0,mse,0,0,0,0,,NO_DATA
25,ALS_FM,1,10_29,0,pa,0,0,0,0,,NO_DATA
25,ALS_FM,1,10_29,1_9,mse,0,0,0,0,,NO_DATA
25,ALS_FM,1,10_29,1_9,pa,0,0,0,0,,NO_DATA
25,ALS_FM,1,10_29,10_49,mse,0,0,0,0,,NO_DATA
25,ALS_FM,1,10_29,10_49,pa,0,0,0,0,,NO_DATA
25,ALS_FM,1,10_29,50_PLUS,mse,3,66,62,761,0.6052472270350902,DESCRIPTIVE_SMALL_N
25,ALS_FM,1,10_29,50_PLUS,pa,3,66,62,761,0.5462087087087087,DESCRIPTIVE_SMALL_N
25,ALS_FM,1,30_99,0,mse,9,30,25,77,0.6912416204275051,DESCRIPTIVE_SMALL_N
25,ALS_FM,1,30_99,0,pa,5,30,25,77,0.713125,DESCRIPTIVE_SMALL_N
25,ALS_FM,1,30_99,1_9,mse,7,14,14,10,1.6107334156430724,DESCRIPTIVE_SMALL_N
25,ALS_FM,1,30_99,1_9,pa,3,14,14,10,0.35555555555555557,DESCRIPTIVE_SMALL_N
25,ALS_FM,1,30_99,10_49,mse,12,35,33,98,1.23632165035118,DESCRIPTIVE_SMALL_N
25,ALS_FM,1,30_99,10_49,pa,6,35,33,98,0.6436314363143633,DESCRIPTIVE_SMALL_N
25,ALS_FM,1,30_99,50_PLUS,mse,24,457,365,8907,1.2283571865481424,DESCRIPTIVE_SMALL_N
25,ALS_FM,1,30_99,50_PLUS,pa,22,457,365,8907,0.6066541021597813,DESCRIPTIVE_SMALL_N
25,ALS_FM,1,100_299,0,mse,18,66,59,271,0.7070505646695697,DESCRIPTIVE_SMALL_N
25,ALS_FM,1,100_299,0,pa,8,66,59,271,0.6799516908212561,DESCRIPTIVE_SMALL_N
25,ALS_FM,1,100_299,1_9,mse,15,71,67,275,1.2544975830169238,DESCRIPTIVE_SMALL_N
25,ALS_FM,1,100_299,1_9,pa,7,71,67,275,0.5534156016526609,DESCRIPTIVE_SMALL_N
25,ALS_FM,1,100_299,10_49,mse,20,92,75,299,0.8926361040479243,DESCRIPTIVE_SMALL_N
25,ALS_FM,1,100_299,10_49,pa,15,92,75,299,0.5576127584639855,DESCRIPTIVE_SMALL_N
25,ALS_FM,1,100_299,50_PLUS,mse,46,697,566,18807,0.9166373157905463,DESCRIPTIVE
25,ALS_FM,1,100_299,50_PLUS,pa,39,697,566,18807,0.573882553658585,DESCRIPTIVE
25,ALS_FM,1,300_PLUS,0,mse,68,509,396,5206,0.8056689595206146,DESCRIPTIVE
25,ALS_FM,1,300_PLUS,0,pa,48,509,396,5206,0.5624246375914647,DESCRIPTIVE
25,ALS_FM,1,300_PLUS,1_9,mse,66,655,547,13602,0.8268080013024037,DESCRIPTIVE
25,ALS_FM,1,300_PLUS,1_9,pa,43,655,547,13602,0.5317311416860963,DESCRIPTIVE
25,ALS_FM,1,300_PLUS,10_49,mse,85,743,513,6510,0.8382208770225836,DESCRIPTIVE
25,ALS_FM,1,300_PLUS,10_49,pa,69,743,513,6510,0.5828771588237825,DESCRIPTIVE
25,ALS_FM,1,300_PLUS,50_PLUS,mse,107,2253,1638,45123,0.7146054681288659,DESCRIPTIVE
25,ALS_FM,1,300_PLUS,50_PLUS,pa,92,2253,1638,45123,0.584073691429295,DESCRIPTIVE
25,ALS_FM,5,0,0,mse,0,0,0,0,,NO_DATA
25,ALS_FM,5,0,0,pa,0,0,0,0,,NO_DATA
25,ALS_FM,5,0,1_9,mse,0,0,0,0,,NO_DATA
25,ALS_FM,5,0,1_9,pa,0,0,0,0,,NO_DATA
25,ALS_FM,5,0,10_49,mse,0,0,0,0,,NO_DATA
25,ALS_FM,5,0,10_49,pa,0,0,0,0,,NO_DATA
25,ALS_FM,5,0,50_PLUS,mse,0,0,0,0,,NO_DATA
25,ALS_FM,5,0,50_PLUS,pa,0,0,0,0,,NO_DATA
25,ALS_FM,5,1_9,0,mse,0,0,0,0,,NO_DATA
25,ALS_FM,5,1_9,0,pa,0,0,0,0,,NO_DATA
25,ALS_FM,5,1_9,1_9,mse,0,0,0,0,,NO_DATA
25,ALS_FM,5,1_9,1_9,pa,0,0,0,0,,NO_DATA
25,ALS_FM,5,1_9,10_49,mse,0,0,0,0,,NO_DATA
25,ALS_FM,5,1_9,10_49,pa,0,0,0,0,,NO_DATA
25,ALS_FM,5,1_9,50_PLUS,mse,0,0,0,0,,NO_DATA
25,ALS_FM,5,1_9,50_PLUS,pa,0,0,0,0,,NO_DATA
25,ALS_FM,5,10_29,0,mse,0,0,0,0,,NO_DATA
25,ALS_FM,5,10_29,0,pa,0,0,0,0,,NO_DATA
25,ALS_FM,5,10_29,1_9,mse,0,0,0,0,,NO_DATA
25,ALS_FM,5,10_29,1_9,pa,0,0,0,0,,NO_DATA
25,ALS_FM,5,10_29,10_49,mse,0,0,0,0,,NO_DATA
25,ALS_FM,5,10_29,10_49,pa,0,0,0,0,,NO_DATA
25,ALS_FM,5,10_29,50_PLUS,mse,3,66,62,761,0.525058571595708,DESCRIPTIVE_SMALL_N
25,ALS_FM,5,10_29,50_PLUS,pa,3,66,62,761,0.4520967395967396,DESCRIPTIVE_SMALL_N
25,ALS_FM,5,30_99,0,mse,9,30,25,77,0.7528656352740397,DESCRIPTIVE_SMALL_N
25,ALS_FM,5,30_99,0,pa,5,30,25,77,0.5756249999999999,DESCRIPTIVE_SMALL_N
25,ALS_FM,5,30_99,1_9,mse,7,14,14,10,1.156773167213061,DESCRIPTIVE_SMALL_N
25,ALS_FM,5,30_99,1_9,pa,3,14,14,10,0.24444444444444446,DESCRIPTIVE_SMALL_N
25,ALS_FM,5,30_99,10_49,mse,12,35,33,98,0.9325315884389597,DESCRIPTIVE_SMALL_N
25,ALS_FM,5,30_99,10_49,pa,6,35,33,98,0.6189701897018971,DESCRIPTIVE_SMALL_N
25,ALS_FM,5,30_99,50_PLUS,mse,24,457,365,8907,0.7806594171390889,DESCRIPTIVE_SMALL_N
25,ALS_FM,5,30_99,50_PLUS,pa,22,457,365,8907,0.6013422649036261,DESCRIPTIVE_SMALL_N
25,ALS_FM,5,100_299,0,mse,18,66,59,271,0.7183109478522195,DESCRIPTIVE_SMALL_N
25,ALS_FM,5,100_299,0,pa,8,66,59,271,0.4930555555555556,DESCRIPTIVE_SMALL_N
25,ALS_FM,5,100_299,1_9,mse,15,71,67,275,1.3634795856606798,DESCRIPTIVE_SMALL_N
25,ALS_FM,5,100_299,1_9,pa,7,71,67,275,0.4802244142454195,DESCRIPTIVE_SMALL_N
25,ALS_FM,5,100_299,10_49,mse,20,92,75,299,0.6688672766122354,DESCRIPTIVE_SMALL_N
25,ALS_FM,5,100_299,10_49,pa,15,92,75,299,0.6177283571915473,DESCRIPTIVE_SMALL_N
25,ALS_FM,5,100_299,50_PLUS,mse,46,697,566,18807,0.7439741613455318,DESCRIPTIVE
