role,k,activity,item_support,method,users,mse,mse_users,mse_low,mse_high,mae,mae_users,mae_low,mae_high,pair_accuracy,pair_accuracy_users,pair_accuracy_low,pair_accuracy_high,direct_rate,direct_rate_users,direct_rate_low,direct_rate_high,movies,rating_pairs,round_rating_instances,status,mse_status,mae_status,pair_accuracy_status,direct_rate_status
evaluation,0,100_299,50_PLUS,FM,84,1.1754529217178735,84,0.949438603135412,1.4298560371024298,0.827683768805674,84,0.7381892928414099,0.9210536847824787,0.5275092554287392,73,0.47891850694854576,0.5705503265872165,0.0,84,0.0,0.0,712,2786,4353,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
evaluation,0,100_299,50_PLUS,ALS_FM,84,1.1754529217178735,84,0.9422764252912039,1.4317358775247946,0.827683768805674,84,0.7385168154794892,0.9182146532737819,0.5275092554287392,73,0.4772080876701605,0.5741351263212507,0.0,84,0.0,0.0,712,2786,4353,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
evaluation,0,100_299,50_PLUS,RIDGE,84,1.130952674073504,84,0.9053743997210267,1.374421474712018,0.8236301771027644,84,0.7354103481063867,0.9210994010857482,0.5420215171162325,73,0.49463845413419144,0.5866194548383101,0.0,84,0.0,0.0,712,2786,4353,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
evaluation,0,100_299,50_PLUS,GBT,84,1.1258601773157357,84,0.88767274112511,1.3837433915517823,0.7993900007038423,84,0.712603477570853,0.8939943860084381,0.572747755808767,73,0.5341435346766814,0.6115780266401645,0.0,84,0.0,0.0,712,2786,4353,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
evaluation,0,300_PLUS,ALL,ALS,187,0.9785783600937491,187,0.8626315089928338,1.1096750168627494,0.76251212997998,187,0.7197347414051701,0.8102368319005195,0.5,185,0.5,0.5,0.0,187,0.0,0.0,13220,35174,60965,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
evaluation,0,300_PLUS,ALL,FM,187,0.9643855212872454,187,0.8661250123387622,1.0709906520278056,0.7660316919507226,187,0.7280165886712959,0.8036379872286974,0.5679470083038913,185,0.5475790954668339,0.586414414573906,0.0,187,0.0,0.0,13220,35174,60965,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
evaluation,0,300_PLUS,ALL,ALS_FM,187,0.9643855212872454,187,0.8688792476041293,1.073483650468221,0.7660316919507226,187,0.7306281521329672,0.8052180669641966,0.5679470083038913,185,0.5482621114917099,0.5877123104322135,0.0,187,0.0,0.0,13220,35174,60965,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
evaluation,0,300_PLUS,ALL,RIDGE,187,0.9576861899889982,187,0.8436609534905924,1.091492102761717,0.7546896456953046,187,0.7128246465163253,0.7973857760482245,0.5781991388123601,185,0.5571093422364738,0.5982683266911828,0.0,187,0.0,0.0,13220,35174,60965,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
evaluation,0,300_PLUS,ALL,GBT,187,0.9443292981402501,187,0.8313735996068922,1.0739476004752075,0.7390852784346977,187,0.6973447943871427,0.7849396443037021,0.5814765259499903,185,0.5617922100051879,0.600814642247957,0.0,187,0.0,0.0,13220,35174,60965,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
evaluation,0,300_PLUS,0,ALS,184,0.9977596861568737,184,0.8712198952079752,1.1514525946377376,0.7719875047080231,184,0.7250421679694293,0.8216903585988442,0.5,178,0.5,0.5,0.0,184,0.0,0.0,9391,21500,36844,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
evaluation,0,300_PLUS,0,FM,184,1.047013764978058,184,0.9313621443598648,1.1847479404932468,0.8045447162286072,184,0.763451851389938,0.850098515225097,0.5588785884762747,178,0.5365351550746312,0.5807110607405762,0.0,184,0.0,0.0,9391,21500,36844,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
evaluation,0,300_PLUS,0,ALS_FM,184,1.047013764978058,184,0.9353911027094822,1.176930919298169,0.8045447162286072,184,0.7619666791331096,0.8514737863425629,0.5588785884762747,178,0.5368821486750237,0.5805584220755585,0.0,184,0.0,0.0,9391,21500,36844,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
evaluation,0,300_PLUS,0,RIDGE,184,0.980824175811497,184,0.8573348566908343,1.126811462113613,0.7662159097831807,184,0.7207340784016824,0.8164324665527384,0.576584086857201,178,0.5557605821930958,0.596572069223614,0.0,184,0.0,0.0,9391,21500,36844,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
evaluation,0,300_PLUS,0,GBT,184,0.9755130039711676,184,0.8505158368252023,1.124933994156006,0.7560676190364705,184,0.7086261741793558,0.8043028660107323,0.574365937623443,178,0.5539203674436988,0.5939393631028818,0.0,184,0.0,0.0,9391,21500,36844,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
evaluation,0,300_PLUS,1_9,ALS,168,0.9841491529000531,168,0.8294052590587048,1.1627657884653193,0.7534556435446217,168,0.7001841709611677,0.8113253139569744,0.5,150,0.5,0.5,0.0,168,0.0,0.0,3126,7023,10143,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
evaluation,0,300_PLUS,1_9,FM,168,0.970864749681712,168,0.8537893978235238,1.1039030511229977,0.7714633734341525,168,0.726399430932532,0.822159171456417,0.5542580230432189,150,0.5253057806152588,0.5846676511871078,0.0,168,0.0,0.0,3126,7023,10143,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
evaluation,0,300_PLUS,1_9,ALS_FM,168,0.970864749681712,168,0.8558919371740275,1.1051579473605062,0.7714633734341525,168,0.72339801750297,0.8207969043200317,0.5542580230432189,150,0.5259165170786527,0.5828570265179194,0.0,168,0.0,0.0,3126,7023,10143,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
evaluation,0,300_PLUS,1_9,RIDGE,168,0.9564726147712022,168,0.8152971339360288,1.1249646435802267,0.743613313539918,168,0.6926902464468035,0.8037799554616134,0.5915439985078382,150,0.5607226662177243,0.6200644337532686,0.0,168,0.0,0.0,3126,7023,10143,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
evaluation,0,300_PLUS,1_9,GBT,168,0.9546047832266125,168,0.8079396412294765,1.1199367963227898,0.738829741546274,168,0.6841084411563533,0.7951870706318772,0.5816806658027047,150,0.5514957418955625,0.6104868269072311,0.0,168,0.0,0.0,3126,7023,10143,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
evaluation,0,300_PLUS,10_49,ALS,173,0.9481490349389041,173,0.8236177176901881,1.0820089007577878,0.7508559199874374,173,0.7006481113505426,0.8007034049856466,0.5,160,0.5,0.5,0.0,173,0.0,0.0,1390,4841,7405,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
evaluation,0,300_PLUS,10_49,FM,173,0.8748681872919423,173,0.7617681724199095,0.9969566605454399,0.7180449114742138,173,0.671744550291369,0.7662479131321452,0.5999646283491394,160,0.5704492088096359,0.6298728769779884,0.0,173,0.0,0.0,1390,4841,7405,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
evaluation,0,300_PLUS,10_49,ALS_FM,173,0.8748681872919423,173,0.7605479992366128,1.001652234220504,0.7180449114742138,173,0.6736925813389597,0.7659491270725843,0.5999646283491394,160,0.5706666709521323,0.6299550862766573,0.0,173,0.0,0.0,1390,4841,7405,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
evaluation,0,300_PLUS,10_49,RIDGE,173,0.9200361108749127,173,0.8022757887790527,1.0525604600015428,0.7394865669498606,173,0.6907283500132237,0.7927021122162794,0.6002289112251789,160,0.5691511703905462,0.6312565859324624,0.0,173,0.0,0.0,1390,4841,7405,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
evaluation,0,300_PLUS,10_49,GBT,173,0.8951114660987999,173,0.7743018696465114,1.033465888490693,0.7232537814195203,173,0.6768868750862067,0.7741513380219147,0.613024493816968,160,0.5853410804146506,0.6406167957930008,0.0,173,0.0,0.0,1390,4841,7405,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
evaluation,0,300_PLUS,50_PLUS,ALS,176,0.8379546051583154,176,0.7222026032294558,0.9704548924560725,0.7113776425960926,176,0.6630162045627629,0.7635172023717293,0.5,154,0.5,0.5,0.0,176,0.0,0.0,837,4123,6573,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
evaluation,0,300_PLUS,50_PLUS,FM,176,0.8269586264531632,176,0.7267650612060642,0.937907209661577,0.6997166730339551,176,0.6534027241435333,0.7460253839825054,0.5909910527768412,154,0.563092491195381,0.6205791202540775,0.0,176,0.0,0.0,837,4123,6573,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
evaluation,0,300_PLUS,50_PLUS,ALS_FM,176,0.8269586264531632,176,0.7268783681372698,0.9456737270146293,0.6997166730339551,176,0.654762278247152,0.7478238227100013,0.5909910527768412,154,0.5636047488370854,0.6203709104138907,0.0,176,0.0,0.0,837,4123,6573,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
evaluation,0,300_PLUS,50_PLUS,RIDGE,176,0.8242371485243499,176,0.7114306368506242,0.9360291415987738,0.7047623589132335,176,0.658818051862174,0.7573125767533261,0.5720908035013069,154,0.538956487970105,0.6047510231911996,0.0,176,0.0,0.0,837,4123,6573,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
evaluation,0,300_PLUS,50_PLUS,GBT,176,0.8080707558148084,176,0.6965224364098874,0.9353741395105614,0.6867061872721154,176,0.637226641979327,0.740217372669471,0.5662111075756222,154,0.5399243164862388,0.5950453883333185,0.0,176,0.0,0.0,837,4123,6573,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
evaluation,1,0,ALL,ALS,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,1,0,ALL,FM,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,1,0,ALL,ALS_FM,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,1,0,ALL,RIDGE,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,1,0,ALL,GBT,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,1,0,0,ALS,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,1,0,0,FM,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,1,0,0,ALS_FM,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,1,0,0,RIDGE,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,1,0,0,GBT,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,1,0,1_9,ALS,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,1,0,1_9,FM,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,1,0,1_9,ALS_FM,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,1,0,1_9,RIDGE,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,1,0,1_9,GBT,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,1,0,10_49,ALS,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,1,0,10_49,FM,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,1,0,10_49,ALS_FM,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,1,0,10_49,RIDGE,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,1,0,10_49,GBT,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,1,0,50_PLUS,ALS,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,1,0,50_PLUS,FM,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,1,0,50_PLUS,ALS_FM,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,1,0,50_PLUS,RIDGE,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,1,0,50_PLUS,GBT,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,1,1_9,ALL,ALS,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,1,1_9,ALL,FM,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,1,1_9,ALL,ALS_FM,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,1,1_9,ALL,RIDGE,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,1,1_9,ALL,GBT,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,1,1_9,0,ALS,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,1,1_9,0,FM,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,1,1_9,0,ALS_FM,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,1,1_9,0,RIDGE,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,1,1_9,0,GBT,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,1,1_9,1_9,ALS,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,1,1_9,1_9,FM,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,1,1_9,1_9,ALS_FM,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,1,1_9,1_9,RIDGE,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,1,1_9,1_9,GBT,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,1,1_9,10_49,ALS,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,1,1_9,10_49,FM,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,1,1_9,10_49,ALS_FM,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,1,1_9,10_49,RIDGE,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,1,1_9,10_49,GBT,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,1,1_9,50_PLUS,ALS,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,1,1_9,50_PLUS,FM,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,1,1_9,50_PLUS,ALS_FM,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,1,1_9,50_PLUS,RIDGE,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,1,1_9,50_PLUS,GBT,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,1,10_29,ALL,ALS,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,1,10_29,ALL,FM,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,1,10_29,ALL,ALS_FM,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,1,10_29,ALL,RIDGE,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,1,10_29,ALL,GBT,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,1,10_29,0,ALS,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,1,10_29,0,FM,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,1,10_29,0,ALS_FM,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,1,10_29,0,RIDGE,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,1,10_29,0,GBT,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,1,10_29,1_9,ALS,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,1,10_29,1_9,FM,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,1,10_29,1_9,ALS_FM,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,1,10_29,1_9,RIDGE,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,1,10_29,1_9,GBT,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,1,10_29,10_49,ALS,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,1,10_29,10_49,FM,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,1,10_29,10_49,ALS_FM,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,1,10_29,10_49,RIDGE,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,1,10_29,10_49,GBT,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,1,10_29,50_PLUS,ALS,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,1,10_29,50_PLUS,FM,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,1,10_29,50_PLUS,ALS_FM,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,1,10_29,50_PLUS,RIDGE,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,1,10_29,50_PLUS,GBT,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
evaluation,1,30_99,ALL,ALS,24,1.80985309668445,24,,,1.0958838013884824,24,,,0.5486347492326867,24,,,0.4851871179304803,24,,,1699,2786,3824,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS
evaluation,1,30_99,ALL,FM,24,0.7560591462871096,24,,,0.6847493276668191,24,,,0.6203430557444194,24,,,0.4851871179304803,24,,,1699,2786,3824,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS
evaluation,1,30_99,ALL,ALS_FM,24,0.8244579347001623,24,,,0.7323274411256815,24,,,0.6334184999051238,24,,,0.4851871179304803,24,,,1699,2786,3824,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS
evaluation,1,30_99,ALL,RIDGE,24,0.7778271469547374,24,,,0.7025905294097763,24,,,0.6073827981584367,24,,,0.4851871179304803,24,,,1699,2786,3824,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS
evaluation,1,30_99,ALL,GBT,24,0.7710584963097187,24,,,0.693832515096994,24,,,0.5944090321931726,24,,,0.4851871179304803,24,,,1699,2786,3824,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS
evaluation,1,30_99,0,ALS,24,0.8640986629220228,24,,,0.7293744924330424,24,,,0.5,21,,,0.0,24,,,590,948,1384,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS
evaluation,1,30_99,0,FM,24,0.8531965406266635,24,,,0.7324374971476368,24,,,0.5282734606810711,21,,,0.0,24,,,590,948,1384,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS
evaluation,1,30_99,0,ALS_FM,24,0.8531965406266635,24,,,0.7324374971476368,24,,,0.5282734606810711,21,,,0.0,24,,,590,948,1384,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS
evaluation,1,30_99,0,RIDGE,24,0.835087329545091,24,,,0.7226735825004544,24,,,0.5574606851224656,21,,,0.0,24,,,590,948,1384,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS
evaluation,1,30_99,0,GBT,24,0.8331206018255743,24,,,0.7036157705700137,24,,,0.5092674840925552,21,,,0.0,24,,,590,948,1384,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS
evaluation,1,30_99,1_9,ALS,18,2.24364645092157,18,,,1.2791078908368598,18,,,0.5336327243273475,17,,,0.7037037037037037,18,,,323,364,435,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS,UNDER_30_USERS
